央视｜电信,#genre#
四川卫视超_电信,http://113.251.228.247:7788/rtp/235.254.198.175:7980
天津卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.22:1364
天津卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.22:1364
天津卫视超_电信,http://113.251.178.188:6666/rtp/235.254.198.67:1544
宁夏卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.45:1456
宁夏卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.45:1456
安徽卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.20:1356
安徽卫视超_电信,http://113.251.228.247:7788/rtp/235.254.198.65:1536
山东卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.69:1552
山东卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.24:1372
广东卫视_电信,http://113.251.228.247:7788/rtp/235.254.196.204:1088
广东卫视_电信,http://113.251.178.188:6666/rtp/235.254.196.204:1088
广东卫视_电信,http://222.182.59.237:4022/rtp/235.254.196.204:1088
广东卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.37:1424
广西卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.38:1428
新疆卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.47:1464
江苏卫视_电信,http://222.182.59.237:4022/rtp/235.254.198.19:1352
江苏卫视超_电信,http://113.251.178.188:6666/rtp/235.254.198.64:1532
江西卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.29:1392
河北卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.184:7980
浙江卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.18:1348
浙江卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.18:1348
浙江卫视超_电信,http://113.251.228.247:7788/rtp/235.254.198.63:1528
深圳卫视_电信,http://222.182.59.237:4022/rtp/235.254.198.31:1400
深圳卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.31:1400
湖北卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.72:1564
湖南卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.17:1344
湖南卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.17:1344
湖南卫视超_电信,http://113.251.228.247:7788/rtp/235.254.198.62:1524
湖南卫视超_电信,http://113.251.178.188:6666/rtp/235.254.198.62:1524
西藏卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.46:1460
贵州卫视超_电信,http://113.251.178.188:6666/rtp/235.254.198.185:7980
辽宁卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.68:1548
辽宁卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.23:1368
重庆卫视_电信,http://113.251.178.188:6666/rtp/235.254.196.249:1268
重庆卫视_电信,http://113.251.228.247:7788/rtp/235.254.198.34:1412
陕西卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.40:1436
青海卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.43:1448
黑龙江卫视_电信,http://113.251.178.188:6666/rtp/235.254.198.27:1384
黑龙江卫视超_电信,http://113.251.228.247:7788/rtp/235.254.198.70:1556
卫视｜联通,#genre#
三沙卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.234:1280
东南卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.228:1274
东南卫视_联通,http://113.205.76.218:8001/udp/225.0.4.200:7980
东南卫视_联通,http://183.94.212.30:9901/tsfile/live/1010_1.m3u8
东南卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_5.m3u8
东方卫视_联通,http://113.205.219.86:8001/udp/225.0.4.80:7980
东方卫视_联通,http://220.192.0.165:8001/udp/225.0.4.80:7980
东方卫视_联通,http://27.11.52.23:8008/udp/225.0.4.80:7980
东方卫视_联通,http://27.11.52.23:8001/udp/225.0.4.80:7980
东方卫视_联通,http://27.11.55.61:8008/udp/225.0.4.80:7980
东方卫视_联通,http://27.10.212.16:8008/udp/225.0.4.80:7980
东方卫视_联通,http://27.10.212.16:8001/udp/225.0.4.80:7980
云南卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.152:1307
云南卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_2.m3u8
兵团卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.97:1126
内蒙古卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_16.m3u8
北京卫视_联通,http://113.205.76.218:8001/udp/225.0.4.78:7980
北京卫视_联通,http://220.192.0.165:8008/udp/225.0.4.78:7980
北京卫视_联通,http://220.192.0.165:8001/udp/225.0.4.78:7980
北京卫视_联通,http://27.10.212.16:8008/udp/225.0.4.78:7980
北京卫视_联通,http://27.11.52.23:8001/udp/225.0.4.78:7980
北京卫视_联通,http://27.11.52.23:8008/udp/225.0.4.78:7980
北京卫视_联通,http://27.11.55.61:8001/udp/225.0.4.78:7980
北京卫视_联通,http://27.10.212.16:8001/udp/225.0.4.78:7980
厦门卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.95:1124
吉林卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.174:1309
吉林卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_12.m3u8
四川卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.40:1069
四川卫视_联通,http://113.205.219.86:8001/udp/225.0.4.204:7980
四川卫视_联通,http://113.205.76.218:8001/udp/225.0.4.204:7980
天津卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_25.m3u8
宁夏卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_6.m3u8
安徽卫视_联通,http://27.11.52.23:8008/udp/225.0.4.133:7980
安徽卫视_联通,http://27.10.212.16:8008/udp/225.0.4.133:7980
安徽卫视_联通,http://27.11.55.61:8008/udp/225.0.4.133:7980
安徽卫视_联通,http://27.10.212.16:8001/udp/225.0.4.133:7980
安徽卫视_联通,http://27.11.55.61:8001/udp/225.0.4.133:7980
安徽卫视_联通,http://220.192.0.165:8008/udp/225.0.4.133:7980
山东卫视_联通,http://27.10.212.16:8008/udp/225.0.4.199:7980
山东卫视_联通,http://220.192.0.165:8001/udp/225.0.4.199:7980
山东卫视_联通,http://27.10.212.16:8001/udp/225.0.4.199:7980
山东卫视_联通,http://113.205.219.86:8001/udp/225.0.4.199:7980
山东卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.88:1117
山东卫视_联通,http://113.205.76.218:8001/udp/225.0.4.199:7980
山东卫视_联通,http://27.11.55.61:8008/udp/225.0.4.199:7980
山东卫视_联通,http://220.192.0.165:8008/udp/225.0.4.199:7980
广东卫视_联通,http://27.11.52.23:8008/udp/225.0.4.84:7980
广东卫视_联通,http://220.192.0.165:8008/udp/225.0.4.84:7980
广东卫视_联通,http://27.10.212.16:8001/udp/225.0.4.84:7980
广东卫视_联通,http://220.192.0.165:8001/udp/225.0.4.84:7980
广东卫视_联通,http://113.205.76.218:8001/udp/225.0.4.84:7980
广东卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.166:1207
广东卫视_联通,http://27.11.55.61:8001/udp/225.0.4.84:7980
广东卫视_联通,http://27.11.52.23:8001/udp/225.0.4.84:7980
广西卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_9.m3u8
新疆卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.47:1076
新疆卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_15.m3u8
旅游卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_10.m3u8
江苏卫视_联通,http://27.11.52.23:8008/udp/225.0.4.79:7980
江苏卫视_联通,http://27.11.55.61:8008/udp/225.0.4.79:7980
江苏卫视_联通,http://27.10.210.117:8001/udp/225.0.4.79:7980
江苏卫视_联通,http://113.205.76.218:8001/udp/225.0.4.79:7980
江苏卫视_联通,http://27.11.55.61:8001/udp/225.0.4.79:7980
江苏卫视_联通,http://27.11.52.23:8001/udp/225.0.4.79:7980
江苏卫视_联通,http://113.205.219.86:8001/udp/225.0.4.79:7980
江苏卫视_联通,http://220.192.0.165:8001/udp/225.0.4.79:7980
江西卫视_联通,http://113.205.76.218:8001/udp/225.0.4.203:7980
江西卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_3.m3u8
河北卫视_联通,http://220.192.0.165:8008/udp/225.0.4.174:7980
河北卫视_联通,http://220.192.0.165:8001/udp/225.0.4.174:7980
河北卫视_联通,http://27.11.52.23:8001/udp/225.0.4.174:7980
河北卫视_联通,http://27.11.55.61:8008/udp/225.0.4.174:7980
河北卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.123:1304
河北卫视_联通,http://27.11.55.61:8001/udp/225.0.4.174:7980
河北卫视_联通,http://27.10.212.16:8001/udp/225.0.4.174:7980
河北卫视_联通,http://27.10.212.16:8008/udp/225.0.4.174:7980
河南卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_8.m3u8
浙江卫视_联通,http://220.192.0.165:8008/udp/225.0.4.81:7980
浙江卫视_联通,http://27.10.212.16:8001/udp/225.0.4.81:7980
浙江卫视_联通,http://27.11.52.23:8001/udp/225.0.4.81:7980
浙江卫视_联通,http://27.11.55.61:8001/udp/225.0.4.81:7980
浙江卫视_联通,http://27.11.55.61:8008/udp/225.0.4.81:7980
浙江卫视_联通,http://27.11.52.23:8008/udp/225.0.4.81:7980
海南卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.25:1054
深圳卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8
湖北卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.89:1118
湖北卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_26.m3u8
湖南卫视_联通,http://27.11.52.23:8008/udp/225.0.4.75:7980
湖南卫视_联通,http://27.11.52.23:8001/udp/225.0.4.75:7980
湖南卫视_联通,http://113.205.76.218:8001/udp/225.0.4.75:7980
湖南卫视_联通,http://27.10.212.16:8008/udp/225.0.4.75:7980
湖南卫视_联通,http://113.205.219.86:8001/udp/225.0.4.75:7980
湖南卫视_联通,http://220.192.0.165:8001/udp/225.0.4.75:7980
湖南卫视_联通,http://220.192.0.165:8008/udp/225.0.4.75:7980
甘肃卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.42:1071
甘肃卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_13.m3u8
贵州卫视_联通,http://113.205.219.86:8001/udp/225.0.4.175:7980
贵州卫视_联通,http://27.10.211.187:8001/udp/225.0.4.175:7980
贵州卫视_联通,http://113.205.76.218:8001/udp/225.0.4.175:7980
辽宁卫视_联通,http://27.11.52.23:8008/udp/225.0.4.98:7980
辽宁卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.167:1208
辽宁卫视_联通,http://113.205.76.218:8001/udp/225.0.4.98:7980
辽宁卫视_联通,http://220.192.0.165:8008/udp/225.0.4.98:7980
辽宁卫视_联通,http://27.11.55.61:8001/udp/225.0.4.98:7980
辽宁卫视_联通,http://27.11.52.23:8001/udp/225.0.4.98:7980
重庆卫视_联通,http://27.11.55.61:8008/udp/225.0.4.187:7980
重庆卫视_联通,http://113.205.219.86:8001/udp/225.0.4.187:7980
重庆卫视_联通,http://27.10.212.16:8008/udp/225.0.4.187:7980
重庆卫视_联通,http://220.192.0.165:8008/udp/225.0.4.187:7980
重庆卫视_联通,http://27.11.52.23:8001/udp/225.0.4.187:7980
重庆卫视_联通,http://27.11.52.23:8008/udp/225.0.4.187:7980
重庆卫视_联通,http://27.10.212.16:8001/udp/225.0.4.187:7980
重庆卫视_联通,http://27.11.55.61:8001/udp/225.0.4.187:7980
青海卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.44:1073
青海卫视_联通,http://36.35.16.98:9901/tsfile/live/0001_14.m3u8
黑龙江卫视_联通,http://219.156.51.53:9999/rtp/225.1.4.91:1120
黑龙江卫视_联通,http://27.11.52.23:8008/udp/225.0.4.201:7980
黑龙江卫视_联通,http://27.10.212.16:8008/udp/225.0.4.201:7980
其他｜电信,#genre#
开县本地电视1_电信,http://113.251.178.188:6666/rtp/235.254.198.145:1870
IPTV3_电信,http://113.251.178.188:6666/rtp/235.254.198.13:1328
长寿本地3_电信,http://113.251.178.188:6666/rtp/235.254.196.224:1286
江苏晚会4K_电信,http://113.251.228.247:7788/rtp/235.254.198.147:1866
江苏晚会4K_电信,http://113.251.178.188:6666/rtp/235.254.198.147:1866
IPTV5_电信,http://113.251.178.188:6666/rtp/235.254.198.14:1332
CGTN_电信,http://113.251.178.188:6666/rtp/235.254.198.127:1784
CQTV公共农村_电信,http://113.251.178.188:6666/rtp/235.254.196.213:1124
CQTV娱乐_电信,http://113.251.178.188:6666/rtp/235.254.198.187:7980
CQTV娱乐_电信,http://113.251.228.247:7788/rtp/235.254.196.212:1120
CQTV娱乐_电信,http://113.251.178.188:6666/rtp/235.254.196.212:1120
CQTV影视_电信,http://113.251.178.188:6666/rtp/235.254.198.180:7980
CQTV影视_电信,http://222.182.59.237:4022/rtp/235.254.198.180:7980
CQTV影视_电信,http://113.251.178.188:6666/rtp/235.254.196.209:1108
CQTV影视_电信,http://222.182.59.237:4022/rtp/235.254.196.209:1108
CQTV新闻_电信,http://113.251.178.188:6666/rtp/235.254.196.208:1104
CQTV新闻超_电信,http://113.251.178.188:6666/rtp/235.254.196.199:7980
CQTV时尚_电信,http://113.251.178.188:6666/rtp/235.254.198.182:7980
CQTV时尚_电信,http://222.182.59.237:4022/rtp/235.254.198.182:7980
CQTV科教_电信,http://113.251.228.247:7788/rtp/235.254.196.215:1132
CQTV移动_电信,http://113.251.178.188:6666/rtp/235.254.196.217:1140
IPTV谍战剧场_电信,http://113.251.178.188:6666/rtp/235.254.198.117:1744
军事_电信,http://113.251.178.188:6666/rtp/235.254.198.83:1608
军旅剧场_电信,http://113.251.228.247:7788/rtp/235.254.198.75:1576
军旅剧场_电信,http://113.251.178.188:6666/rtp/235.254.198.75:1576
动作影院_电信,http://113.251.178.188:6666/rtp/235.254.198.99:1672
古装剧场_电信,http://113.251.178.188:6666/rtp/235.254.198.76:1580
台球_电信,http://113.251.178.188:6666/rtp/235.254.198.92:1644
喜剧影院_电信,http://113.251.178.188:6666/rtp/235.254.198.98:1668
嘉佳卡通_电信,http://222.182.59.237:4022/rtp/235.254.198.110:1716
嘉佳卡通_电信,http://113.251.178.188:6666/rtp/235.254.198.110:1716
地理_电信,http://113.251.228.247:7788/rtp/235.254.198.78:1588
地理_电信,http://113.251.178.188:6666/rtp/235.254.198.78:1588
好学生_电信,http://113.251.178.188:6666/rtp/235.254.198.88:1628
好学生_电信,http://113.251.228.247:7788/rtp/235.254.198.88:1628
好学生_电信,http://222.182.59.237:4022/rtp/235.254.198.88:1628
家庭影院_电信,http://113.251.178.188:6666/rtp/235.254.198.100:1676
家有购物_电信,http://113.251.178.188:6666/rtp/235.254.198.150:1882
家有购物_电信,http://113.251.228.247:7788/rtp/235.254.198.150:1882
少儿动画_电信,http://113.251.178.188:6666/rtp/235.254.198.116:1740
戏曲_电信,http://113.251.178.188:6666/rtp/235.254.198.85:1616
收视指南_电信,http://113.251.178.188:6666/rtp/235.254.198.112:1724
早教_电信,http://113.251.178.188:6666/rtp/235.254.198.86:1620
时尚购物_电信,http://113.251.178.188:6666/rtp/235.254.196.220:1154
时尚购物_电信,http://113.251.228.247:7788/rtp/235.254.196.220:1154
武术_电信,http://113.251.178.188:6666/rtp/235.254.198.94:1652
爱生活_电信,http://113.251.228.247:7788/rtp/235.254.198.93:1648
睛彩重庆_电信,http://113.251.228.247:7788/rtp/235.254.196.218:1146
精彩导视_电信,http://222.182.59.237:4022/rtp/235.254.196.101:1162
精选_电信,http://113.251.178.188:6666/rtp/235.254.198.81:1600
精选_电信,http://113.251.228.247:7788/rtp/235.254.198.81:1600
经典电影_电信,http://113.251.178.188:6666/rtp/235.254.198.114:1732
美人_电信,http://113.251.178.188:6666/rtp/235.254.198.80:1596
芒果TV_电信,http://113.251.178.188:6666/rtp/235.254.196.206:7980
解密_电信,http://113.251.228.247:7788/rtp/235.254.198.82:1604
解密_电信,http://222.182.59.237:4022/rtp/235.254.198.82:1604
足球_电信,http://113.251.228.247:7788/rtp/235.254.198.96:1660
金鹰卡通_电信,http://113.251.178.188:6666/rtp/235.254.198.50:1476
金鹰卡通_电信,http://113.251.228.247:7788/rtp/235.254.198.50:1476
鉴赏_电信,http://113.251.178.188:6666/rtp/235.254.198.89:1632
音乐现场_电信,http://113.251.178.188:6666/rtp/235.254.198.77:1584
音乐现场_电信,http://113.251.228.247:7788/rtp/235.254.198.77:1584
其他｜联通,#genre#
中国教育2_联通,http://219.156.51.53:9999/rtp/225.1.4.165:1206
IPTV3+_联通,http://27.10.212.16:8008/udp/225.0.4.51:7980
IPTV3+_联通,http://113.205.76.218:8001/udp/225.0.4.51:7980
IPTV5+_联通,http://27.11.52.23:8008/udp/225.0.4.53:7980
IPTV8+_联通,http://113.205.219.86:8001/udp/225.0.4.54:7980
CGTN_联通,http://27.10.212.16:8008/udp/225.0.4.12:7980
CGTN_联通,http://113.205.76.218:8001/udp/225.0.4.12:7980
CGTN_联通,http://219.156.51.53:9999/rtp/225.1.4.16:1045
CGTN英语_联通,http://219.156.51.53:9999/rtp/225.1.5.34:1344
CHC动作电影_联通,http://219.156.51.53:9999/rtp/225.1.4.208:1261
CHC电影_联通,http://219.156.51.53:9999/rtp/225.1.4.207:1260
CQTV少儿_联通,http://113.205.76.218:8001/udp/225.0.4.71:7980
CQTV影视_联通,http://113.205.219.86:8001/udp/225.0.4.62:7980
CQTV新农村_联通,http://27.11.55.61:8008/udp/225.0.4.70:7980
CQTV新农村_联通,http://27.11.52.23:8008/udp/225.0.4.70:7980
CQTV新农村_联通,http://113.205.219.86:8001/udp/225.0.4.70:7980
